img_id,gt_lat,predicted_lat,gt_long,predicted_long,great_circle_distance,url
fcd0d75871cafb1630a4b947db50deca.jpg,51.61,51.48,-1.24,-0.3,66.76,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fcd/0d7/fcd0d75871cafb1630a4b947db50deca.jpg
3066c24d23b74a9b37f81bb23258c88.jpg,42.57,43.18,-71.61,-71.5,68.81,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/306/6c2/3066c24d23b74a9b37f81bb23258c88.jpg
2323add02fd776c89ba27162def8d4b9.jpg,51.51,51.24,0.03,-0.88,69.97,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/232/3ad/2323add02fd776c89ba27162def8d4b9.jpg
e08a9ed953faf1862875cf57fe3403d.jpg,37.31,37.78,-121.87,-122.4,70.86,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e08/a9e/e08a9ed953faf1862875cf57fe3403d.jpg
e9a1d7b20f1b6cc5b5d7f6584d4fe26.jpg,30.25,29.76,-95.84,-95.37,71.48,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e9a/1d7/e9a1d7b20f1b6cc5b5d7f6584d4fe26.jpg
0e7259b6564959846b3fd18663e5e0.jpg,50.83,51.24,-0.06,-0.88,73.04,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/0e7/259/0e7259b6564959846b3fd18663e5e0.jpg
199c926c9d1652c1468c1c6742c6b584.jpg,51.64,51.49,-0.46,0.59,74.37,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/199/c92/199c926c9d1652c1468c1c6742c6b584.jpg
d01c9de85213d7272c6ab2897961161.jpg,35.61,36.15,-95.48,-95.97,74.51,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d01/c9d/d01c9de85213d7272c6ab2897961161.jpg
fdd246f373e82790e8432db4fe3611.jpg,53.27,53.95,-1.08,-0.89,76.15,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fdd/246/fdd246f373e82790e8432db4fe3611.jpg
6384f588d99b84cb4931e7d251e40ab.jpg,41.14,40.67,-73.25,-73.96,79.45,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/638/4f5/6384f588d99b84cb4931e7d251e40ab.jpg
a87a46f9796865166f3ffa970469d86.jpg,38.41,37.78,-122.84,-122.4,79.5,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a87/a46/a87a46f9796865166f3ffa970469d86.jpg
3d1e16da6557d0f144cdf5ad6c700e6.jpg,50.84,50.72,-0.78,-1.9,79.58,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3d1/e16/3d1e16da6557d0f144cdf5ad6c700e6.jpg
f99c91efeb8be8a9d0b888cfafbd888.jpg,40.08,40.75,-74.19,-73.85,80.57,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f99/c91/f99c91efeb8be8a9d0b888cfafbd888.jpg
b870ebed2f7c7c5d5778a4d57e11a6e.jpg,52.2,51.49,0.13,0.59,84.72,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b87/0eb/b870ebed2f7c7c5d5778a4d57e11a6e.jpg
25b27141f9e7d6c839791a1b1b6eadf.jpg,37.07,37.83,-95.8,-95.82,84.92,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/25b/271/25b27141f9e7d6c839791a1b1b6eadf.jpg
7ec787b81f9fc0585b946cde583791.jpg,29.72,29.82,-95.44,-94.54,87.53,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7ec/787/7ec787b81f9fc0585b946cde583791.jpg
7b5d463759dcb69339c39bb1edef3d.jpg,51.67,52.34,5.93,5.17,90.36,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7b5/d46/7b5d463759dcb69339c39bb1edef3d.jpg
c64c3d5abb50e92aed9f8bdff2ccd.jpg,40.76,41.32,-74.43,-75.28,94.93,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c64/c3d/c64c3d5abb50e92aed9f8bdff2ccd.jpg
1445efcb9917d20950a04334df6d1f.jpg,51.45,50.72,-2.59,-1.9,95.24,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/144/5ef/1445efcb9917d20950a04334df6d1f.jpg
299cbdf6a4016e034b61ccda88ebd.jpg,27.9,28.45,-82.24,-81.47,97.68,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/299/cbd/299cbdf6a4016e034b61ccda88ebd.jpg
c5c035972738b54dcceaa9d04a2fbb94.jpg,46.41,47.05,6.21,7.08,97.69,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c5c/035/c5c035972738b54dcceaa9d04a2fbb94.jpg
fe9081e6899c31a61e97fac894553fe4.jpg,43.04,42.74,-85.66,-84.53,97.76,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fe9/081/fe9081e6899c31a61e97fac894553fe4.jpg
e197dd8945daccbbddb3ad8aaf5ea8.jpg,50.9,51.54,-1.19,-0.01,108.55,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e19/7dd/e197dd8945daccbbddb3ad8aaf5ea8.jpg
df566fb022f49a9755996c93e76b29f6.jpg,40.24,41,-74.72,-73.89,109.58,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/df5/66f/df566fb022f49a9755996c93e76b29f6.jpg
81d799535b49abb4ed44f7b153d47ff.jpg,46.41,46.95,6.21,7.46,112.67,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/81d/799/81d799535b49abb4ed44f7b153d47ff.jpg
c942cce475f2704be418431a247b346a.jpg,38.65,37.75,-120.15,-119.56,112.95,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c94/2cc/c942cce475f2704be418431a247b346a.jpg
2cc6dbe09974046e85389b8f983db0.jpg,36.26,37.25,-112.71,-113.12,115.41,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2cc/6db/2cc6dbe09974046e85389b8f983db0.jpg
e56563d1378caf4ad4848ed5e364c5f.jpg,51.74,50.72,-2.27,-1.9,116.31,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e56/563/e56563d1378caf4ad4848ed5e364c5f.jpg
b41b668f46efe95851886a379c128f75.jpg,48.31,48.78,7.71,9.14,117.33,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b41/b66/b41b668f46efe95851886a379c128f75.jpg
3f2723c6ee1c48e6212aecde482547c.jpg,50.09,51.06,14.41,13.75,117.79,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3f2/723/3f2723c6ee1c48e6212aecde482547c.jpg
aa87d83aa9bde191b6309b15942faef6.jpg,51.76,52.85,-1.97,-2.17,121.43,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/aa8/7d8/aa87d83aa9bde191b6309b15942faef6.jpg
3c448f20ac3aa67b2c62a3933631646a.jpg,36.05,35.78,-92.93,-91.63,121.71,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3c4/48f/3c448f20ac3aa67b2c62a3933631646a.jpg
cfd4d3cfb7763531b379e91423815321.jpg,51.21,52.08,3.22,4.32,122.77,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cfd/4d3/cfd4d3cfb7763531b379e91423815321.jpg
dc44d919efecc264a1ab324211b6fdd.jpg,51.75,50.72,-1.26,-1.9,123.29,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/dc4/4d9/dc44d919efecc264a1ab324211b6fdd.jpg
d47135f7a094fa3445bd3d68d3c36d.jpg,46.21,46.64,12.73,14.29,128.5,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d47/135/d47135f7a094fa3445bd3d68d3c36d.jpg
c63074f57c6645bb9051cabdb25c1fd6.jpg,39.96,40.71,-75.17,-74.01,128.91,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c63/074/c63074f57c6645bb9051cabdb25c1fd6.jpg
af65b061b322ef36827c85d15a4de4d6.jpg,22.61,23.57,120.29,119.56,129.7,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/af6/5b0/af65b061b322ef36827c85d15a4de4d6.jpg
153038aaaa5c446949c3baf91f8e37ec.jpg,46.23,46.95,6.12,7.46,129.74,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/153/038/153038aaaa5c446949c3baf91f8e37ec.jpg
658bf887aa95e6d2848dfad266ffe72.jpg,34.42,34,-119.7,-118.33,134.16,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/658/bf8/658bf887aa95e6d2848dfad266ffe72.jpg
934d85409910859bbcd81c7c62d2c4a1.jpg,-33.13,-34.08,150.15,151.08,136.12,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/934/d85/934d85409910859bbcd81c7c62d2c4a1.jpg
e8346a76d56c52b06074f99d6bbcd51.jpg,42.68,43.05,-0.53,-2.17,139.51,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e83/46a/e8346a76d56c52b06074f99d6bbcd51.jpg
3b6cecda7ad97e8954f04b91c55fc.jpg,51.83,51.49,-1.37,0.59,139.89,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3b6/cec/3b6cecda7ad97e8954f04b91c55fc.jpg
c7f691bbde7fc4952894dd5388eb4f5.jpg,32.7,33.8,-117.14,-117.92,142.45,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c7f/691/c7f691bbde7fc4952894dd5388eb4f5.jpg
f98c4a7c50e2c41df3ca64c06da7320.jpg,39.91,40.75,-75.17,-73.85,145.97,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f98/c4a/f98c4a7c50e2c41df3ca64c06da7320.jpg
ff4f1291bd4d5f102e32afe97c0115a.jpg,42.38,43.05,-3.73,-2.17,147.65,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ff4/f12/ff4f1291bd4d5f102e32afe97c0115a.jpg
4b723d5d7b1d09c458cd7fd10fd12dd.jpg,50.79,52.11,-1.04,-0.99,147.67,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4b7/23d/4b723d5d7b1d09c458cd7fd10fd12dd.jpg
5c1d949eaef49d6018e6e387a5ae9956.jpg,47,46.24,9.42,7.77,152.23,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5c1/d94/5c1d949eaef49d6018e6e387a5ae9956.jpg
763856f6764f58da587f5baa394f1cf.jpg,39.16,37.81,-122.15,-122.48,152.84,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/763/856/763856f6764f58da587f5baa394f1cf.jpg
ef79d1431369f9bc8de6bdb26c96ff.jpg,42.7,41.4,2.9,2.17,155.95,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ef7/9d1/ef79d1431369f9bc8de6bdb26c96ff.jpg
7b92cb1e84e75a49a6f5e83b344cb272.jpg,44.96,46.24,6.87,7.77,158.21,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7b9/2cb/7b92cb1e84e75a49a6f5e83b344cb272.jpg
63be1a582b4e4cbd3896cb65f152b1db.jpg,56.11,54.97,-3.15,-1.6,159.84,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/63b/e1a/63be1a582b4e4cbd3896cb65f152b1db.jpg
b6ac928cda96a69ecf850585bf16b.jpg,52.2,53.59,0.13,-0.58,161.12,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b6a/c92/b6ac928cda96a69ecf850585bf16b.jpg
f53a9eb2584910b93cdc5b54cb48442.jpg,30.32,31.77,35.46,35.24,162.14,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f53/a9e/f53a9eb2584910b93cdc5b54cb48442.jpg
656a49de69774f85646d8a56529c7c.jpg,45.45,44,-73.28,-72.96,163.22,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/656/a49/656a49de69774f85646d8a56529c7c.jpg
25cae2411f1f23cfccecfd5de8a311bf.jpg,37.61,36.07,-112.16,-112.12,170.26,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/25c/ae2/25cae2411f1f23cfccecfd5de8a311bf.jpg
13c51f4ecc8bbd4b0a75ee8dbab71f2.jpg,46.19,47.17,13.74,12.01,171.18,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/13c/51f/13c51f4ecc8bbd4b0a75ee8dbab71f2.jpg
db4673d472f943144dd5428a7b73d.jpg,37.62,36.07,-112.17,-112.12,171.48,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/db4/673/db4673d472f943144dd5428a7b73d.jpg
7e4eed605e9b3844b6ea37ab58464ad.jpg,51.44,51.52,-2.59,-0.11,172.16,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7e4/eed/7e4eed605e9b3844b6ea37ab58464ad.jpg
376ef6a7572ea77dcaf458cf3b1a6a.jpg,-2.67,-3.1,37.24,35.73,174.16,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/376/ef6/376ef6a7572ea77dcaf458cf3b1a6a.jpg
996da4b95627dc101c8fc343f2aec8d.jpg,22.72,23.57,121.05,119.56,178.76,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/996/da4/996da4b95627dc101c8fc343f2aec8d.jpg
7189873297f2ca1acf45f3e9f7d4daf.jpg,45.22,43.77,12.28,11.26,180.62,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/718/987/7189873297f2ca1acf45f3e9f7d4daf.jpg
1532173621c736a1551683fa410d73c.jpg,24.08,25.73,32.91,32.75,183.29,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/153/217/1532173621c736a1551683fa410d73c.jpg
838d641e57b767a12fe5fddc313e43.jpg,52.64,51.24,-2.31,-0.88,184.41,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/838/d64/838d641e57b767a12fe5fddc313e43.jpg
635262e9e16711ddf88efc92c37d79.jpg,49.51,50.85,5.94,4.35,186.72,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/635/262/635262e9e16711ddf88efc92c37d79.jpg
ac32ec9b8eae52ab8cbb1f5360c7ea15.jpg,47.26,47.17,9.39,12.01,198.35,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ac3/2ec/ac32ec9b8eae52ab8cbb1f5360c7ea15.jpg
694dbeae4128f79b4cdb521a7bcb40.jpg,51.19,51.49,-2.28,0.59,201.65,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/694/dbe/694dbeae4128f79b4cdb521a7bcb40.jpg
edc64b86d6fb58c3ef5e5881b4dcc87.jpg,31.41,32.14,35.74,37.72,204.37,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/edc/64b/edc64b86d6fb58c3ef5e5881b4dcc87.jpg
6caae6673e3d606a6bdf8d6a2554cd25.jpg,51.4,51.49,3.54,0.59,205,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6ca/ae6/6caae6673e3d606a6bdf8d6a2554cd25.jpg
defb831638d46948614753f495b8128.jpg,24.71,23.57,121.18,119.56,207.53,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/def/b83/defb831638d46948614753f495b8128.jpg
5435e656aa6602abc632c2689db3c76.jpg,45.48,43.77,12.29,11.26,207.53,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/543/5e6/5435e656aa6602abc632c2689db3c76.jpg
cbb68918edc48f80e9e53083f8286f6e.jpg,13.74,12.54,100.53,102.03,211.04,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cbb/689/cbb68918edc48f80e9e53083f8286f6e.jpg
95ca78d85a4a316076786e6fcfecf38e.jpg,36.15,35.01,137.63,135.74,213.02,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/95c/a78/95ca78d85a4a316076786e6fcfecf38e.jpg
2239985b6c94a15c25243f18f9b976a.jpg,51.56,51.49,-0.11,-3.2,213.81,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/223/998/2239985b6c94a15c25243f18f9b976a.jpg
1a10ee266d215e62dd866157ec21ae36.jpg,44.81,42.88,9.83,10.13,216.25,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1a1/0ee/1a10ee266d215e62dd866157ec21ae36.jpg
30f9a1f19fe2ece16e8c0548a849cbc.jpg,50.85,51.51,2.89,-0.08,219.42,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/30f/9a1/30f9a1f19fe2ece16e8c0548a849cbc.jpg
7960425c93db60a0b49b507ac82bf9.jpg,47.41,47.31,14.2,11.29,219.97,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/796/042/7960425c93db60a0b49b507ac82bf9.jpg
79c2a4da1f455395cb205c64fb8a8f89.jpg,40.03,39.46,-6.09,-3.61,221.54,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/79c/2a4/79c2a4da1f455395cb205c64fb8a8f89.jpg
5baeae7c154c5c2d678dc79fd897de.jpg,50.45,52.37,3.95,4.89,223.53,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5ba/eae/5baeae7c154c5c2d678dc79fd897de.jpg
efa770706a02a42ccc41254deae422.jpg,51.55,51.15,0.6,-2.56,223.88,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/efa/770/efa770706a02a42ccc41254deae422.jpg
99c8c6932c9cc947657a0f1ea4983a2.jpg,52.81,52.08,1.23,4.32,224.78,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/99c/8c6/99c8c6932c9cc947657a0f1ea4983a2.jpg
5171e22258ce2e28b0d4447b55d23c8.jpg,51.45,53.47,-2.59,-2.23,225.28,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/517/1e2/5171e22258ce2e28b0d4447b55d23c8.jpg
81622c6753993d9dc8419c5f663e046.jpg,24.89,23.58,121.27,119.58,225.71,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/816/22c/81622c6753993d9dc8419c5f663e046.jpg
7ad99562e85fa945b9d59bd64e65fae.jpg,43.09,41.49,-83.41,-81.72,225.77,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7ad/995/7ad99562e85fa945b9d59bd64e65fae.jpg
3da2e815a05b805cf8aa8a6186a7fdb.jpg,49.62,51.51,-1.26,-0.08,225.87,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3da/2e8/3da2e815a05b805cf8aa8a6186a7fdb.jpg
4df9461caf1cc3452cbc70b559605929.jpg,49.23,51.24,-0.39,-0.88,226.26,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4df/946/4df9461caf1cc3452cbc70b559605929.jpg
42669140bb753fdae37e59e533c24d79.jpg,49.03,47.67,2.58,4.89,227.72,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/426/691/42669140bb753fdae37e59e533c24d79.jpg
9707843101c43f0dede566caa4bbf1f.jpg,35.42,35.73,137.1,139.6,228.94,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/970/784/9707843101c43f0dede566caa4bbf1f.jpg
dde326385550960261591c5f9bb2952.jpg,53.49,51.49,-2.31,-3.2,229.82,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/dde/326/dde326385550960261591c5f9bb2952.jpg
9ad9a62059d52d179e202fbbeb5466b.jpg,22.76,24.84,121.09,121.2,231.46,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9ad/9a6/9ad9a62059d52d179e202fbbeb5466b.jpg
383e891774bdb0524c7bd458bf8f272d.jpg,9.54,8,99.94,98.51,232.11,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/383/e89/383e891774bdb0524c7bd458bf8f272d.jpg
2ee8178e24e0289aedf6e4b174840ac.jpg,48.84,47.67,2.29,4.89,232.14,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2ee/817/2ee8178e24e0289aedf6e4b174840ac.jpg
e34588c1d629d379cfc7c2b23c86dae8.jpg,36.02,36.07,-114.74,-112.12,235.11,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e34/588/e34588c1d629d379cfc7c2b23c86dae8.jpg
574483267fb5d0cb4fac173d29a8ae4a.jpg,51.51,53.52,-0.13,-1.48,241.52,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/574/483/574483267fb5d0cb4fac173d29a8ae4a.jpg
e5df1d62cb12f44fb6aea37fcb8f3b78.jpg,47.08,46.22,3.1,6.13,250.52,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e5d/f1d/e5df1d62cb12f44fb6aea37fcb8f3b78.jpg
8cfef9c587e64590c1be69be33f981ca.jpg,43.6,41.4,1.45,2.17,251.53,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8cf/ef9/8cfef9c587e64590c1be69be33f981ca.jpg
9b1f89a75431b4d8272adf5b3c53066.jpg,38.99,37.18,-1.86,-3.59,252.04,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9b1/f89/9b1f89a75431b4d8272adf5b3c53066.jpg
7d7f45745aea39e9054b58a133aae20.jpg,52.97,50.8,-3.09,-1.74,258.7,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7d7/f45/7d7f45745aea39e9054b58a133aae20.jpg
77ba2e33a8b9c48844045da1f8589.jpg,51.5,53.47,-0.17,-2.23,259.53,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/77b/a2e/77ba2e33a8b9c48844045da1f8589.jpg
bf3d4c83d0ad1ccafa8cc6d4a416a0bd.jpg,30.49,32.14,35.78,37.72,260.02,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bf3/d4c/bf3d4c83d0ad1ccafa8cc6d4a416a0bd.jpg
adce55fec95f1ba57befc55ed1e2590.jpg,48.85,50.85,2.37,4.35,263.29,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/adc/e55/adce55fec95f1ba57befc55ed1e2590.jpg
a273266570ceffc7a2d74cc9fbf3e7cb.jpg,53.49,51.54,-2.24,-0.01,263.64,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a27/326/a273266570ceffc7a2d74cc9fbf3e7cb.jpg
9a8527c7309fcd18957dc6495259e3c.jpg,48.86,50.85,2.33,4.35,263.88,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9a8/527/9a8527c7309fcd18957dc6495259e3c.jpg
6ff9361b4c36dc3d47a05d18b973ede7.jpg,48.85,50.85,2.34,4.35,264.59,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6ff/936/6ff9361b4c36dc3d47a05d18b973ede7.jpg
df823a6c4082a1ebafe56db23d2859e.jpg,48.85,50.85,2.34,4.35,265.2,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/df8/23a/df823a6c4082a1ebafe56db23d2859e.jpg
3ba599ce9e4d92856b4f379f2a37ba8.jpg,51.46,53.47,-0.11,-2.23,265.24,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3ba/599/3ba599ce9e4d92856b4f379f2a37ba8.jpg
1ba56cb7fe2e821b29a162f46972ff9.jpg,53.38,51.51,-2.57,-0.08,267.8,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1ba/56c/1ba56cb7fe2e821b29a162f46972ff9.jpg
72cff8ceedd434f36bd34d542d2f.jpg,43.48,43.31,-72.39,-75.77,274.14,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/72c/ff8/72cff8ceedd434f36bd34d542d2f.jpg
51d5a112f9dcad92b0a01df5d259914.jpg,52.03,52.37,8.89,4.9,274.89,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/51d/5a1/51d5a112f9dcad92b0a01df5d259914.jpg
d8ce16bd1a6cdff405981af1896a1.jpg,53.08,52.37,8.81,4.89,275.06,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d8c/e16/d8ce16bd1a6cdff405981af1896a1.jpg
bc10b030e9b0a9d6c2a048dd45836df5.jpg,40.5,39.46,-3.36,-0.35,281.3,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bc1/0b0/bc10b030e9b0a9d6c2a048dd45836df5.jpg
69c0fd63c48f8e23eca91d1def313.jpg,53.35,50.8,-1.99,-1.74,284.23,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/69c/0fd/69c0fd63c48f8e23eca91d1def313.jpg
7ce92e7cd392be6cdcf45864825fd3.jpg,52.25,52.37,0.71,4.89,284.55,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7ce/92e/7ce92e7cd392be6cdcf45864825fd3.jpg
7be2aff858ca3b5741f2b623147f539f.jpg,53.41,51.5,-3,-0.12,287.68,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7be/2af/7be2aff858ca3b5741f2b623147f539f.jpg
cd339989bf2e4430c38fb24c352a3248.jpg,51.94,54.54,-3.23,-3.21,289.02,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cd3/399/cd339989bf2e4430c38fb24c352a3248.jpg
eb9bea43e2aeec64ee95d97c89d8726.jpg,51.01,48.86,0.01,2.29,289.68,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/eb9/bea/eb9bea43e2aeec64ee95d97c89d8726.jpg
76343d302c9c4d59fa411526d564fcba.jpg,51.55,50.44,-0.28,-4.03,290.34,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/763/43d/76343d302c9c4d59fa411526d564fcba.jpg
5262f46a785ca96de19aa191c85b0d2.jpg,53.32,51.49,-2.49,0.59,291.31,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/526/2f4/5262f46a785ca96de19aa191c85b0d2.jpg
3af686e7d02340f41549d7bfb7b4e59f.jpg,25.04,22.64,121.54,120.31,294.91,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3af/686/3af686e7d02340f41549d7bfb7b4e59f.jpg
eb73a491f0db635aa504e742be2f3e7.jpg,47.4,49.26,0.69,3.54,295.39,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/eb7/3a4/eb73a491f0db635aa504e742be2f3e7.jpg
c88be09045a3f9d72f5f55d3ba57b9b.jpg,39.03,41,-76.22,-73.89,295.47,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c88/be0/c88be09045a3f9d72f5f55d3ba57b9b.jpg
b2fa2c293484aaf74893f0b759f08d.jpg,42.37,40.67,-71.23,-73.96,295.57,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b2f/a2c/b2fa2c293484aaf74893f0b759f08d.jpg
b4be2d20c87887d45d5325f6fb921b.jpg,51.06,53.08,3.8,6.6,295.87,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b4b/e2d/b4be2d20c87887d45d5325f6fb921b.jpg
2ebb46881b7be4e8a581531865bc3e72.jpg,40.78,42.37,-73.96,-71.11,295.92,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2eb/b46/2ebb46881b7be4e8a581531865bc3e72.jpg
5dde4187e058d6416ad633b3da9aa762.jpg,53.53,51.49,-2.26,0.59,297.13,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5dd/e41/5dde4187e058d6416ad633b3da9aa762.jpg
6280b6bbf75248b3c62503328e79cb0.jpg,42.35,40.77,-71.07,-73.97,298.78,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/628/0b6/6280b6bbf75248b3c62503328e79cb0.jpg
60c3c4b8e3dd2f373eefe72c4f65b415.jpg,42.38,40.67,-71.19,-73.96,299.18,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/60c/3c4/60c3c4b8e3dd2f373eefe72c4f65b415.jpg
fd8a39c81e39a54f22f997ce56a9ca56.jpg,35.43,32.73,-85.66,-85.65,300.71,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fd8/a39/fd8a39c81e39a54f22f997ce56a9ca56.jpg
